sample_time,amplitude_sampled,amplitude_quantized_8bit,binary_code_8bit
0.0,-0.07586789754258223,-0.07450980392156858,01110110
0.00012578616352201257,-0.06230839116863703,-0.05882352941176472,01111000
0.00025157232704402514,-0.051621228439023316,-0.050980392156862786,01111001
0.0003773584905660377,-0.03876007977960027,-0.03529411764705881,01111011
0.0005031446540880503,-0.02518380954951018,-0.027450980392156876,01111100
0.0006289308176100629,-0.02894136657319794,-0.027450980392156876,01111100
0.0007547169811320754,-0.0244110366686865,-0.027450980392156876,01111100
0.000880503144654088,-0.018960330174368635,-0.019607843137254943,01111101
0.0010062893081761006,-0.010810233966189355,-0.0117647058823529,01111110
0.001132075471698113,-6.991754636027653e-05,-0.0039215686274509665,01111111
0.0012578616352201257,0.010257026713409206,0.0117647058823529,10000001
0.0013836477987421384,0.01365968063627424,0.0117647058823529,10000001
0.0015094339622641509,0.020489520954411262,0.019607843137254832,10000010
0.0016352201257861633,0.05136159310604813,0.050980392156862786,10000110
0.001761006289308176,0.11505974883654746,0.11372549019607847,10001110
0.0018867924528301887,0.16209463155906315,0.16078431372549007,10010100
0.002012578616352201,0.16615761786421934,0.16862745098039222,10010101
0.0021383647798742136,0.17899055418037418,0.17647058823529416,10010110
0.002264150943396226,0.20145821015987808,0.19999999999999996,10011001
0.002389937106918239,0.20531144382595357,0.2078431372549019,10011010
0.0025157232704402514,0.19744551542315655,0.19999999999999996,10011001
0.002641509433962264,0.14120400468079575,0.1450980392156862,10010010
0.002767295597484277,0.07410033290565046,0.07450980392156858,10001001
0.0028930817610062893,0.03633422713307803,0.0352941176470587,10000100
0.0030188679245283017,0.009483027208965204,0.0117647058823529,10000001
0.003144654088050314,-0.05774126255551475,-0.05882352941176472,01111000
0.0032704402515723267,-0.10554196729167219,-0.10588235294117654,01110010
0.0033962264150943396,-0.14595471796243098,-0.14509803921568631,01101101
0.003522012578616352,-0.16217926858886764,-0.16078431372549018,01101011
0.0036477987421383645,-0.15036606537576805,-0.15294117647058825,01101100
0.0037735849056603774,-0.1463386511556021,-0.14509803921568631,01101101
0.00389937106918239,-0.15693749698455026,-0.16078431372549018,01101011
0.004025157232704402,-0.13481779323868717,-0.13725490196078427,01101110
0.004150943396226415,-0.09249723396373603,-0.09019607843137256,01110100
0.004276729559748427,-0.06376848215139966,-0.06666666666666665,01110111
0.00440251572327044,-0.03406824443174207,-0.03529411764705881,01111011
0.004528301886792452,-0.020181638425702253,-0.019607843137254943,01111101
0.004654088050314465,-0.011942816442317167,-0.0117647058823529,01111110
0.004779874213836478,0.00809285377256271,0.0117647058823529,10000001
0.00490566037735849,0.015161067947588964,0.0117647058823529,10000001
0.005031446540880503,0.0031413830917294073,0.0039215686274509665,10000000
0.005157232704402516,0.003878175013022649,0.0039215686274509665,10000000
0.005283018867924528,-0.0012523827163825477,-0.0039215686274509665,01111111
0.005408805031446541,-0.01392013371832961,-0.0117647058823529,01111110
0.005534591194968554,-0.01763394116622479,-0.019607843137254943,01111101
0.005660377358490566,-0.017448720999550964,-0.019607843137254943,01111101
0.0057861635220125785,-0.0290014711305953,-0.027450980392156876,01111100
0.005911949685534591,-0.028213161017247038,-0.027450980392156876,01111100
0.0060377358490566035,-0.04061228144633637,-0.04313725490196085,01111010
0.006163522012578616,-0.04840338580829181,-0.050980392156862786,01111001
0.006289308176100628,-0.039755689284788384,-0.04313725490196085,01111010
0.006415094339622641,-0.05203337397546262,-0.050980392156862786,01111001
0.006540880503144653,-0.051044306462916245,-0.050980392156862786,01111001
0.006666666666666666,-0.046049495080830456,-0.04313725490196085,01111010
0.006792452830188679,-0.04399408276765546,-0.04313725490196085,01111010
0.006918238993710691,-0.035327578015306886,-0.03529411764705881,01111011
0.007044025157232704,-0.02287775714324269,-0.019607843137254943,01111101
0.007169811320754717,-0.018717049822998214,-0.019607843137254943,01111101
0.007295597484276729,0.0015398215180856389,0.0039215686274509665,10000000
0.007421383647798742,0.13413211063490832,0.13725490196078427,10010001
0.007547169811320755,0.2461134430589048,0.24705882352941178,10011111
0.007672955974842767,0.246162099129179,0.24705882352941178,10011111
0.00779874213836478,0.273538702837344,0.2705882352941176,10100010
0.007924528301886792,0.31419473385947255,0.3176470588235294,10101000
0.008050314465408805,0.2981320975509233,0.3019607843137255,10100110
0.008176100628930818,0.3083237043379137,0.30980392156862746,10100111
0.00830188679245283,0.20807216472083262,0.2078431372549019,10011010
0.008427672955974842,0.08003064923552779,0.08235294117647052,10001010
0.008553459119496854,0.00477810787582364,0.0039215686274509665,10000000
0.008679245283018867,-0.011973073158285611,-0.0117647058823529,01111110
0.00880503144654088,-0.14475875993258494,-0.14509803921568631,01101101
0.008930817610062893,-0.19697203870569974,-0.19999999999999996,01100110
0.009056603773584904,-0.27928993211864805,-0.2784313725490196,01011100
0.009182389937106917,-0.29033404232178583,-0.2941176470588236,01011010
0.00930817610062893,-0.2633515936702949,-0.26274509803921564,01011110
0.009433962264150943,-0.23416122250216484,-0.2313725490196079,01100010
0.009559748427672956,-0.24561134512363944,-0.24705882352941178,01100000
0.009685534591194969,-0.14505642059779086,-0.14509803921568631,01101101
0.00981132075471698,-0.06632108590535997,-0.06666666666666665,01110111
0.009937106918238993,0.0044334266385030255,0.0039215686274509665,10000000
0.010062893081761006,0.06703702522510586,0.06666666666666665,10001000
0.010188679245283019,0.08860515721634947,0.09019607843137245,10001011
0.010314465408805032,0.10451691881959585,0.10588235294117654,10001101
0.010440251572327043,0.13723873939072773,0.13725490196078427,10010001
0.010566037735849056,0.10760187722478895,0.10588235294117654,10001101
0.010691823899371069,0.06382899558333731,0.06666666666666665,10001000
0.010817610062893081,0.05002866210526235,0.050980392156862786,10000110
0.010943396226415094,0.019879889015094892,0.019607843137254832,10000010
0.011069182389937107,-0.01604096595792358,-0.019607843137254943,01111101
0.011194968553459118,-0.05019998053757179,-0.050980392156862786,01111001
0.011320754716981131,-0.08283021321171744,-0.08235294117647063,01110101
0.011446540880503144,-0.0909046676299751,-0.09019607843137256,01110100
0.011572327044025157,-0.08157087962815307,-0.08235294117647063,01110101
0.01169811320754717,-0.10330746792992544,-0.10588235294117654,01110010
0.011823899371069181,-0.10373187970256842,-0.10588235294117654,01110010
0.011949685534591194,-0.09323811463043064,-0.09019607843137256,01110100
0.012075471698113207,-0.07796051743890808,-0.07450980392156858,01110110
0.01220125786163522,-0.058776532891094614,-0.05882352941176472,01111000
0.012327044025157233,-0.04575714978464571,-0.04313725490196085,01111010
0.012452830188679244,-0.0345392679019589,-0.03529411764705881,01111011
0.012578616352201257,-0.004698786215040342,-0.0039215686274509665,01111111
0.01270440251572327,0.006924699211444551,0.0039215686274509665,10000000
0.012830188679245283,-0.0010242307229964393,-0.0039215686274509665,01111111
0.012955974842767295,0.0034051071701058375,0.0039215686274509665,10000000
0.013081761006289307,0.008623981800176171,0.0117647058823529,10000001
0.01320754716981132,0.008457569862347344,0.0117647058823529,10000001
0.013333333333333332,0.21611840679582095,0.21568627450980382,10011011
0.013459119496855345,0.28401161530793595,0.28627450980392144,10100100
0.013584905660377358,0.2586936949092664,0.2549019607843137,10100000
0.013710691823899371,0.27267883967947515,0.2705882352941176,10100010
0.013836477987421382,0.3575922686730958,0.3568627450980393,10101101
0.013962264150943395,0.2884074254887478,0.28627450980392144,10100100
0.014088050314465408,0.29106960761945894,0.2941176470588236,10100101
0.014213836477987421,0.14087199855421936,0.13725490196078427,10010001
0.014339622641509434,0.03851843492639056,0.0352941176470587,10000100
0.014465408805031445,-0.011223197251708795,-0.0117647058823529,01111110
0.014591194968553458,-0.05808349054559364,-0.05882352941176472,01111000
0.01471698113207547,-0.22531849282302485,-0.22352941176470587,01100011
0.014842767295597484,-0.25375081059377563,-0.2549019607843137,01011111
0.014968553459119497,-0.2961641843893336,-0.2941176470588236,01011010
0.01509433962264151,-0.296932459650216,-0.2941176470588236,01011010
0.01522012578616352,-0.2717658228313913,-0.2705882352941177,01011101
0.015345911949685534,-0.27409477221190487,-0.2705882352941177,01011101
0.015471698113207547,-0.25035388091447336,-0.24705882352941178,01100000
0.01559748427672956,-0.1201960308095144,-0.1215686274509804,01110000
0.015723270440251572,-0.03109327327784076,-0.027450980392156876,01111100
0.015849056603773583,0.00603866808300734,0.0039215686274509665,10000000
0.015974842767295598,0.09503143836338979,0.0980392156862746,10001100
0.01610062893081761,0.13352206982105197,0.13725490196078427,10010001
0.01622641509433962,0.166010014155236,0.16862745098039222,10010101
0.016352201257861635,0.1785718666512929,0.17647058823529416,10010110
0.016477987421383646,0.13553332368389462,0.13725490196078427,10010001
0.01660377358490566,0.09085723818332136,0.09019607843137245,10001011
0.016729559748427672,0.09449458609221455,0.0980392156862746,10001100
0.016855345911949683,0.021963104796998752,0.019607843137254832,10000010
0.016981132075471698,-0.03712744374090744,-0.03529411764705881,01111011
0.01710691823899371,-0.06309629240744487,-0.06666666666666665,01110111
0.017232704402515724,-0.09492758423020002,-0.0980392156862745,01110011
0.017358490566037735,-0.11884510932896307,-0.1215686274509804,01110000
0.017484276729559746,-0.13072291471940137,-0.12941176470588234,01101111
0.01761006289308176,-0.15879992051478942,-0.16078431372549018,01101011
0.01773584905660377,-0.12701319601690858,-0.12941176470588234,01101111
0.017861635220125786,-0.08277583289788208,-0.08235294117647063,01110101
0.017987421383647798,-0.0873286509020998,-0.09019607843137256,01110100
0.01811320754716981,-0.07194270195744672,-0.07450980392156858,01110110
0.018238993710691823,-0.03133246488381016,-0.027450980392156876,01111100
0.018364779874213834,-0.00694268969120997,-0.0039215686274509665,01111111
0.01849056603773585,0.02014115984623043,0.019607843137254832,10000010
0.01861635220125786,0.027950663562491113,0.027450980392156765,10000011
0.018742138364779875,0.013537836023319105,0.0117647058823529,10000001
0.018867924528301886,0.019888475380437292,0.019607843137254832,10000010
0.018993710691823897,0.006840879930720035,0.0039215686274509665,10000000
0.019119496855345912,-0.010701882213058095,-0.0117647058823529,01111110
0.019245283018867923,-0.029437740264900987,-0.027450980392156876,01111100
0.019371069182389938,0.11017451583121791,0.11372549019607847,10001110
0.01949685534591195,0.2464401338164593,0.24705882352941178,10011111
0.01962264150943396,0.23622685667884086,0.23921568627450984,10011110
0.019748427672955975,0.269974134596591,0.2705882352941176,10100010
0.019874213836477986,0.3568546590027209,0.3568627450980393,10101101
0.02,0.32297490573397475,0.3254901960784313,10101001
